whsturn:whsturn - rdf:about,whsturn:whsturn - dc:type,whsturn:whsturn - dc:title,whsturn:whsturn - rdfs:seeAlso - rdf:resource,whsturn:whsturn - collex:genre,whsturn:whsturn - collex:archive,whsturn:whsturn - collex:federation,whsturn:whsturn - collex:discipline,whsturn:whsturn - role:PBL,whsturn:whsturn - dc:date,whsturn:whsturn - dc:date - collex:date - rdf:value,whsturn:whsturn - dc:date - collex:date - rdfs:label,whsturn:whsturn - role:CRE,whsturn:whsturn - dc:language,whsturn:whsturn - dc:subject
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33477,Codex,"42 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Big Bull Falls (Wausau)",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33477,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33478,Codex,"43 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Big Bull Falls (Wausau)",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33478,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33479,Codex,"44 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Jenny Bull Falls (Merrill)",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33479,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33480,Codex,"45 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Tomahawk",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33480,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33481,Codex,"46 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Tomahawk",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33481,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33482,Codex,"47 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Tomahawk",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33482,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33483,Codex,"48 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Tomahawk",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33483,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33484,Codex,"49 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Tomahawk",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33484,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33485,Codex,"50 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Tomahawk",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33485,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33486,Codex,"51 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Sawmills of Tomahawk",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33486,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33487,Codex,"52 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Relics of an 1840 Dam and Sawmill on the Big Eau Claire River",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33487,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33488,Codex,"53 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Relics of an 1840 Dam and Sawmill on the Big Eau Claire River",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33488,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33489,Codex,"54 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Relics of an 1840 Dam and Sawmill on the Big Eau Claire River",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33489,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33490,Codex,"55 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Relics of an 1840 Dam and Sawmill on the Big Eau Claire River",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33490,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33491,Codex,"56 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Relics of an 1840 Dam and Sawmill on the Big Eau Claire River",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33491,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33492,Codex,"57 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33492,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33493,Codex,"58 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33493,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33494,Codex,"59 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33494,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33495,Codex,"60 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33495,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33496,Codex,"61 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33496,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33497,Codex,"62 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33497,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33498,Codex,"63 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33498,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33499,Codex,"64 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33499,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33500,Codex,"65 ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River"" Other materials",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33500,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33501,Codex,"[blank] ""Sawmills and Pioneer Lumbermen of the 19th Century Along the Central Wisconsin River""",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33501,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33502,Codex,"Title page ""Oshkosh - Sawdust City, Then and Now""",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33502,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33503,Codex,"Title page ""Oshkosh - Sawdust City, Then and Now""",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33503,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33504,Codex,"1 ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33504,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33505,Codex,"[blank] ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33505,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33506,Codex,"3 ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33506,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33507,Codex,"4 ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33507,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33508,Codex,"5 ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33508,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33509,Codex,"6 ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33509,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33510,Codex,"7 ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33510,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33511,Codex,"8 ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33511,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33512,Codex,"9 ""Oshkosh - Sawdust City, Then and Now"" Preliminaries",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33512,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33513,Codex,"10 ""Oshkosh - Sawdust City, Then and Now"" Lumbering's Lingering Impact on Oshkosh",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33513,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33514,Codex,"11 ""Oshkosh - Sawdust City, Then and Now"" Lumbering's Lingering Impact on Oshkosh",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33514,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33515,Codex,"12 ""Oshkosh - Sawdust City, Then and Now"" Lumbering's Lingering Impact on Oshkosh",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33515,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33516,Codex,"13 ""Oshkosh - Sawdust City, Then and Now"" Lumbering's Lingering Impact on Oshkosh",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33516,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33517,Codex,"14 ""Oshkosh - Sawdust City, Then and Now"" Lumbering's Lingering Impact on Oshkosh",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33517,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33518,Codex,"15 ""Oshkosh - Sawdust City, Then and Now"" Lumbering's Lingering Impact on Oshkosh",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33518,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33519,Codex,"16 ""Oshkosh - Sawdust City, Then and Now"" Lumbering's Lingering Impact on Oshkosh",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33519,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33520,Codex,"17 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Boys",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33520,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33521,Codex,"18 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Boys",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33521,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33522,Codex,"19 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Boys",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33522,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33523,Codex,"20 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Boys",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33523,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33524,Codex,"21 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Boys",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33524,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33525,Codex,"22 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Boys",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33525,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33526,Codex,"23 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Woodworkers' Strike of 1898",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33526,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33527,Codex,"24 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Woodworkers' Strike of 1899",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33527,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33528,Codex,"25 ""Oshkosh - Sawdust City, Then and Now"" The Oshkosh Woodworkers' Strike of 1900",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/33528,Unspecified,turningpoints-whs,GLA,History,,,"1996, 2006",1996-2006,Forest History Association of Wisconsin,,
